,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
7147,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7148,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2022,98.4446403150219,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7149,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2021,98.1710001856796,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7150,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2020,97.8804019584454,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7151,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2019,97.5865067324122,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7152,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2018,97.289425432892,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7153,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2017,96.9892240813863,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7154,PS,West Bank and Gaza,People using at least basic drinking water services (% of population),2016,96.6860021020729,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Not classified,,
7155,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7156,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7157,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2022,61.7582437029235,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7158,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2021,61.5952068631454,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7159,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2020,60.6635717973584,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7160,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2019,59.7165798384097,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7161,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2018,58.7544943833312,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7162,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2017,57.7775958046025,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7163,YE,"Yemen, Rep.",People using at least basic drinking water services (% of population),2016,56.7856171923155,"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,44.2075,15.352
7164,ZM,Zambia,People using at least basic drinking water services (% of population),2024,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7165,ZM,Zambia,People using at least basic drinking water services (% of population),2023,,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7166,ZM,Zambia,People using at least basic drinking water services (% of population),2022,68.2478065027082,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7167,ZM,Zambia,People using at least basic drinking water services (% of population),2021,68.0347831787982,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7168,ZM,Zambia,People using at least basic drinking water services (% of population),2020,67.8240040188064,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7169,ZM,Zambia,People using at least basic drinking water services (% of population),2019,66.8533983785744,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7170,ZM,Zambia,People using at least basic drinking water services (% of population),2018,65.874270460305,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7171,ZM,Zambia,People using at least basic drinking water services (% of population),2017,64.8867120987181,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7172,ZM,Zambia,People using at least basic drinking water services (% of population),2016,63.8912322887943,Sub-Saharan Africa ,Lower middle income,IDA,28.2937,-15.3982
7173,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2024,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7174,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2023,,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7175,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2022,62.2942549617495,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7176,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2021,62.2527975841627,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7177,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2020,62.6664561104324,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7178,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2019,63.0949538019092,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7179,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2018,63.5387733496876,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7180,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2017,63.9966273097218,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7181,ZW,Zimbabwe,People using at least basic drinking water services (% of population),2016,64.4689608649211,Sub-Saharan Africa ,Lower middle income,Blend,31.0672,-17.8312
7182,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7183,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7184,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2022,5.72792044451625,Aggregates,Aggregates,Aggregates,,
7185,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2021,6.04446785568353,Aggregates,Aggregates,Aggregates,,
7186,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2020,6.03580639616092,Aggregates,Aggregates,Aggregates,,
7187,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2019,5.81267571889709,Aggregates,Aggregates,Aggregates,,
7188,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2018,5.789154817055,Aggregates,Aggregates,Aggregates,,
7189,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2017,5.929017140206,Aggregates,Aggregates,Aggregates,,
7190,ZH,Africa Eastern and Southern,Current health expenditure (% of GDP),2016,6.06778640864792,Aggregates,Aggregates,Aggregates,,
7191,ZI,Africa Western and Central,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7192,ZI,Africa Western and Central,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7193,ZI,Africa Western and Central,Current health expenditure (% of GDP),2022,4.20982209551871,Aggregates,Aggregates,Aggregates,,
7194,ZI,Africa Western and Central,Current health expenditure (% of GDP),2021,4.15231880504646,Aggregates,Aggregates,Aggregates,,
7195,ZI,Africa Western and Central,Current health expenditure (% of GDP),2020,3.89296420486982,Aggregates,Aggregates,Aggregates,,
7196,ZI,Africa Western and Central,Current health expenditure (% of GDP),2019,3.32897540102703,Aggregates,Aggregates,Aggregates,,
7197,ZI,Africa Western and Central,Current health expenditure (% of GDP),2018,3.30462450428005,Aggregates,Aggregates,Aggregates,,
7198,ZI,Africa Western and Central,Current health expenditure (% of GDP),2017,3.74252858246796,Aggregates,Aggregates,Aggregates,,
7199,ZI,Africa Western and Central,Current health expenditure (% of GDP),2016,3.83469623415834,Aggregates,Aggregates,Aggregates,,
7200,1A,Arab World,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7201,1A,Arab World,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7202,1A,Arab World,Current health expenditure (% of GDP),2022,4.43998203289225,Aggregates,Aggregates,Aggregates,,
7203,1A,Arab World,Current health expenditure (% of GDP),2021,5.27421179448308,Aggregates,Aggregates,Aggregates,,
7204,1A,Arab World,Current health expenditure (% of GDP),2020,5.71176359177651,Aggregates,Aggregates,Aggregates,,
7205,1A,Arab World,Current health expenditure (% of GDP),2019,4.95584429172273,Aggregates,Aggregates,Aggregates,,
7206,1A,Arab World,Current health expenditure (% of GDP),2018,4.84959687174719,Aggregates,Aggregates,Aggregates,,
7207,1A,Arab World,Current health expenditure (% of GDP),2017,5.13032433960265,Aggregates,Aggregates,Aggregates,,
7208,1A,Arab World,Current health expenditure (% of GDP),2016,5.25983389240317,Aggregates,Aggregates,Aggregates,,
7209,S3,Caribbean small states,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7210,S3,Caribbean small states,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7211,S3,Caribbean small states,Current health expenditure (% of GDP),2022,5.69269774449756,Aggregates,Aggregates,Aggregates,,
7212,S3,Caribbean small states,Current health expenditure (% of GDP),2021,6.54494143338545,Aggregates,Aggregates,Aggregates,,
7213,S3,Caribbean small states,Current health expenditure (% of GDP),2020,6.95111117623348,Aggregates,Aggregates,Aggregates,,
7214,S3,Caribbean small states,Current health expenditure (% of GDP),2019,6.1595804431491,Aggregates,Aggregates,Aggregates,,
7215,S3,Caribbean small states,Current health expenditure (% of GDP),2018,5.97905588721147,Aggregates,Aggregates,Aggregates,,
7216,S3,Caribbean small states,Current health expenditure (% of GDP),2017,6.04340285203463,Aggregates,Aggregates,Aggregates,,
7217,S3,Caribbean small states,Current health expenditure (% of GDP),2016,5.85146903027351,Aggregates,Aggregates,Aggregates,,
7218,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7219,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7220,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2022,7.02752581684412,Aggregates,Aggregates,Aggregates,,
7221,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2021,7.43813435081596,Aggregates,Aggregates,Aggregates,,
7222,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2020,7.2547964609141,Aggregates,Aggregates,Aggregates,,
7223,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2019,6.66415132130792,Aggregates,Aggregates,Aggregates,,
7224,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2018,6.54941720981653,Aggregates,Aggregates,Aggregates,,
7225,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2017,6.59863381075736,Aggregates,Aggregates,Aggregates,,
7226,B8,Central Europe and the Baltics,Current health expenditure (% of GDP),2016,6.66925865717259,Aggregates,Aggregates,Aggregates,,
7227,V2,Early-demographic dividend,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7228,V2,Early-demographic dividend,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7229,V2,Early-demographic dividend,Current health expenditure (% of GDP),2022,4.70314696610425,Aggregates,Aggregates,Aggregates,,
7230,V2,Early-demographic dividend,Current health expenditure (% of GDP),2021,5.07274654361778,Aggregates,Aggregates,Aggregates,,
7231,V2,Early-demographic dividend,Current health expenditure (% of GDP),2020,5.04675544515228,Aggregates,Aggregates,Aggregates,,
7232,V2,Early-demographic dividend,Current health expenditure (% of GDP),2019,4.6275304438921,Aggregates,Aggregates,Aggregates,,
7233,V2,Early-demographic dividend,Current health expenditure (% of GDP),2018,4.69420843554617,Aggregates,Aggregates,Aggregates,,
7234,V2,Early-demographic dividend,Current health expenditure (% of GDP),2017,4.86223472746513,Aggregates,Aggregates,Aggregates,,
7235,V2,Early-demographic dividend,Current health expenditure (% of GDP),2016,5.02838951772986,Aggregates,Aggregates,Aggregates,,
7236,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2024,,Aggregates,Aggregates,Aggregates,,
7237,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2023,,Aggregates,Aggregates,Aggregates,,
7238,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2022,6.59011392833255,Aggregates,Aggregates,Aggregates,,
7239,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2021,6.7705042557205,Aggregates,Aggregates,Aggregates,,
7240,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2020,6.96951697935485,Aggregates,Aggregates,Aggregates,,
7241,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2019,6.70689682888116,Aggregates,Aggregates,Aggregates,,
7242,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2018,6.53775020752183,Aggregates,Aggregates,Aggregates,,
7243,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2017,6.52232475551989,Aggregates,Aggregates,Aggregates,,
7244,Z4,East Asia & Pacific,Current health expenditure (% of GDP),2016,6.56327262916991,Aggregates,Aggregates,Aggregates,,
